3.830904791954581778e+00
3.793558919546261343e+00
3.746892115058190420e+00
3.830904791954581778e+00
3.687630074775082534e+00
3.781039078291312805e+00
3.885071258514297021e+00
3.830904791954581778e+00
3.830904791954581778e+00
3.687630074775082534e+00
3.664017106440508265e+00
3.750589822776875693e+00
3.781039078291312805e+00
3.781039078291312805e+00
3.394733558128456785e+00
3.936742702482044276e+00
3.844219320481272018e+00
3.687630074775082534e+00
3.791763171776536545e+00
3.830904791954581778e+00
3.718804099513123518e+00
3.830904791954581778e+00
3.634916375376024966e+00
3.781039078291312805e+00
3.312535289571568065e+00
3.969690095314416300e+00
3.718804099513123518e+00
3.816075330531141674e+00
3.711828894098608167e+00
3.750589822776875693e+00
3.693140055790594900e+00
3.636464431591024393e+00
3.630123048177876122e+00
3.781039078291312805e+00
3.816075330531141674e+00
3.830904791954581778e+00
3.969690095314416300e+00
3.636464431591024393e+00
3.781039078291312805e+00
3.885071258514297021e+00
3.781039078291312805e+00
3.885071258514297021e+00
3.830904791954581778e+00
3.830904791954581778e+00
4.037781614215081305e+00
3.830904791954581778e+00
3.830904791954581778e+00
3.593467078655415925e+00
3.781039078291312805e+00
3.855268873516001449e+00
