4.544216995239257706e+00
4.958729019165039276e+00
4.513443679809570064e+00
4.950620193481444886e+00
4.795520935058593892e+00
5.330690307617187429e+00
4.664665756225585547e+00
4.835340194702148153e+00
4.839836730957030930e+00
5.044095611572265270e+00
4.547300796508789489e+00
4.794689407348633026e+00
4.739409103393554368e+00
5.084878540039062145e+00
4.764465484619140767e+00
4.691376495361327947e+00
4.794051437377929936e+00
4.864885177612304545e+00
4.579404907226562571e+00
4.744072036743164134e+00
4.843553085327148011e+00
4.697625808715820028e+00
4.864361801147460973e+00
5.041978378295898011e+00
4.824524459838866797e+00
4.779525833129882884e+00
5.078285980224609197e+00
4.727556838989257493e+00
4.452993850708008239e+00
4.664252471923828303e+00
