-1,-1,-1,-1
-1,-1,-1,-1
-1,-1,-1,-1
1162,1273,-1,1593
1593,1703,-1,2016
2016,2144,-1,2429
2429,2547,-1,2848
-1,-1,-1,-1
3659,3784,-1,4053
4053,4182,-1,4471
4471,4591,-1,4901
-1,-1,-1,-1
5295,-1,-1,5692
5692,5827,-1,6111
6111,6241,-1,6538
6538,6661,6847,6960
6960,7066,-1,7381
7381,-1,-1,7779
-1,-1,-1,-1
8185,8314,8493,8582
8582,8721,-1,8999
-1,-1,-1,-1
9843,9967,-1,10221
10221,10325,-1,10627
10627,10751,-1,11053
11053,-1,-1,11462
11462,11597,-1,11897
11897,12011,-1,12316
12316,12435,-1,12736
12736,12857,13018,13145
13145,13256,-1,13560
13560,13676,-1,13959
13959,14073,-1,14375
14375,14495,-1,14787
14787,14901,-1,15191
15191,-1,-1,15598
15598,15730,-1,15985
15985,16082,-1,16371
16371,16474,-1,16782
16782,-1,-1,17168
17168,17300,-1,17587
17587,17700,-1,18003
18003,-1,-1,18282
-1,-1,-1,-1
-1,-1,-1,-1
18782,18915,-1,19163
19163,19295,-1,19562
19562,19695,-1,19977
19977,20086,-1,20371
20371,20500,-1,20782
20782,20901,-1,21187
21187,21311,-1,21608
21608,-1,-1,21984
-1,-1,-1,-1
22411,22546,-1,22826
22826,22953,-1,23265
23265,23375,-1,23684
23684,23809,-1,24113
24113,24231,-1,24536
24536,-1,-1,24948
-1,-1,-1,-1
25348,25475,-1,25767
25767,25901,-1,26177
26177,26295,-1,26575
26575,26706,-1,26983
26983,27095,-1,27383
27383,27494,-1,27786
27786,27904,-1,28128
28128,28240,-1,28489
28489,28615,-1,28877
28877,28989,-1,29284
