83,134,224,345
620,672,754,891
1720,1763,1951,1995
1995,2047,2138,2264
2264,2313,2359,2535
2535,2583,2658,2800
2800,2851,3084,3086
3086,3136,3221,3361
3361,3412,3512,3632
3632,3677,3772,3892
4431,4480,4576,4689
4931,4981,5177,5198
5198,5250,5332,5450
5450,5500,5571,5688
5688,5734,5840,5939
5939,5988,6074,6206
6734,6776,6860,6981
7253,7299,7404,7512
7512,7565,7658,7797
7797,7835,7928,8047
8047,8097,8180,8324
8324,8365,8466,8586
8586,8636,8725,8863
8863,8900,9006,9121
9393,9432,9530,9662
9924,9969,10057,10209
10482,10535,10629,10751
10751,10802,10876,11031
11308,11355,11442,11565
11565,11614,11711,11826
11826,11873,11958,12080
12602,12652,12744,12868
13114,13166,13262,13374
13630,13670,13764,13879
14426,14477,14656,14686
14686,14730,14816,14941
15233,15280,15368,15498
15498,15556,15638,15783
15783,15820,15913,16034
