1126,1285,1394,1551
2203,2281,2431,2575
3240,3408,3585,3720
3720,3837,3951,4036
4036,4220,4349,4499
4499,4609,4658,4865
5351,5459,5613,5730
5730,5892,6043,6213
6213,6301,6421,6623
6623,6734,6834,6869
6975,7137,7281,7419
7419,7559,7687,7860
7860,7977,8126,8301
8301,8393,8572,8699
8699,8800,8946,9096
9096,9225,9362,9508
10764,10875,11045,11205
11205,11295,11423,11549
11549,11742,11884,12030
12030,12159,12257,12432
12432,12599,12655,12782
12782,13013,13162,13342
14200,14291,14441,14589
14968,15116,15097,15445
15875,15977,16090,16242
16242,16387,16456,16683
16683,16768,16939,17029
17029,17173,17325,17449
17449,17595,17719,17905
17905,18009,18177,18313
18313,18403,18469,18730
18730,18823,18970,19109
19109,19257,19383,19517
19517,19678,19817,19946
19946,20101,20199,20420
20420,20524,20645,20785
21253,21353,21545,21681
21681,21792,21857,22101
22101,22199,22303,22521
22893,22989,23126,23292
23292,23401,23522,23690
23690,23801,23967,24089
24089,24193,24324,24450
24450,24556,24686,24857
24857,24950,25143,25205
25205,25309,25425,25551
25551,25668,25850,25925
