732.5264295446128,698.7847850039101,585.1482420705413,612.299270422521
739.1904539854912,702.4850026662685,593.2018999649216,618.0986820476215
746.2177248881441,706.312818297724,601.3674742433943,623.5253231440041
753.1485734194252,710.3748264304998,609.9989443695803,629.0295703758457
759.8426166381458,714.6220081025851,619.1399224456133,634.7281935286318
766.5489213216737,718.5382560406632,628.3857492012293,640.1281499583787
773.3951239975535,722.0348056875674,637.4419694067626,644.9892806910804
780.6071872337075,725.7981304351482,646.3139215111177,649.5167457582005
788.1135110053332,730.0259450248161,654.8960741752983,653.738420618168
795.2753999812815,734.2698873898505,662.5378347678871,657.2179087838659
801.814801526541,738.3423280347307,669.1859997728615,659.9535688977633
807.8970892029033,742.213549599365,676.022334114948,662.7120783700756
813.6341765552861,745.8918059503845,683.4275632935102,665.7293443630275
819.1736714497056,749.7017294432992,690.4076030751079,668.5927163730252
824.6513444198397,753.7123837411301,696.6889627302568,671.0943312206234
830.0176590462169,757.4277579031465,703.084296481066,673.1156449561201
835.3093569251722,760.776348779394,709.8633381626297,674.7707064789935
840.91673691535,764.2891340161901,716.4938890845852,676.4170642057351
846.8699859606966,768.2036555194293,722.8329452565821,678.4261967295503
852.4927881638706,772.473991623398,729.3603341978463,681.3792123128085
857.5474363009592,777.0277943340295,736.1856856882356,685.4439079137937
862.5566970836923,781.6779971053678,742.8029125143505,690.2022635739038
867.690635268148,786.2959481109259,749.0264886498501,695.3343340297309
872.4738022988646,790.8508681962471,755.241210270555,700.5831827348744
876.8360156299411,795.3306845224823,761.4660288896386,705.6770841772161
881.3938705554999,799.719457357198,767.1545148588452,710.5741335302695
886.2881673595797,804.0462872823122,772.0563050971901,715.1754792057144
891.0240330502237,808.4500041972656,776.4128828371508,718.9126643599424
895.3534546885494,812.946796319334,780.3154602059911,721.8343832480851
899.2922649568319,817.3952395360533,783.3989571292535,725.0317362941369
902.8781552786974,821.7000698306609,785.7057668167702,728.9204611737646
906.112751562423,825.783200190686,788.1284671476047,733.1439230991144
909.1076042843125,829.6451162348183,790.9381841488106,737.45684517201
912.2676579718077,833.3463063034759,793.3783762112307,741.4744187652774
915.6644464167257,836.9510617779089,795.1960469853183,745.082747370319
918.9264270040824,840.6511944425378,796.9578231361946,748.6557631258416
921.850575912659,844.4165451666436,798.9513808940211,752.3532238655532
924.3091369822215,847.9244255841256,800.6766706983692,756.1208675944677
926.356422414057,851.0086384704979,802.2312379872219,759.8837641546623
928.323350156654,853.5124827063702,805.0817445958616,763.5107484544916
930.4172907313376,855.480012841569,809.5298699694357,766.9364166823325
932.808320599859,857.4377948723237,814.0145271964009,770.0445026562771
935.485948144176,859.5648388275137,817.8652208845981,772.8899347274586
938.0793011338859,861.4964827412333,821.6610765911968,775.9259387815797
940.3678240195861,863.1019658254469,825.5414687066603,779.3053307788374
942.4519897515513,864.5192749334274,828.9918142263135,782.694774619151
944.3115538609665,865.8001375696019,831.8712867551995,785.9638754105168
945.5939389221944,866.9389025642566,834.8210839157249,789.2607089234541
946.2789748706741,867.9255474037569,837.9566452536251,792.5861148584845
946.9461112158953,868.7476683434378,840.2832053788987,795.7875692136826
947.8220596765012,869.3876229880436,841.5696969170609,798.7641767192067
948.5505490330471,869.7700038613478,842.9454062813668,801.4679014870575
949.0215438458921,869.8971724086028,844.7938158036338,803.8766533819779
949.571830953835,869.9126369609373,846.2359715939317,805.9556391700055
950.2658769889332,869.8713068766393,847.0970284538149,807.7426186719985
950.6416219666258,869.7144574372786,848.3152287966499,809.4264564479406
950.5979203191456,869.4125156717303,850.2309484755159,811.0803156540503
950.6545398821929,868.9532130829136,852.1765658650271,812.5868041954691
950.9636233545418,868.3342140629018,853.926208069736,813.8727896893035
951.1319217980473,867.5641116623545,856.2576292025406,815.0206529105966
950.9968284348229,866.6486419095767,859.226701304447,816.0334389768583
950.7538516424647,865.6263648015968,861.438395122598,816.6005830001357
950.4304926708428,864.4878007054833,862.5163900612131,816.7409458503614
949.7440638308977,863.1326079183358,863.7937263682943,817.0717920732558
948.6579695039705,861.5203685233759,865.7195282143107,817.7958142747697
947.5325417339826,859.7169392964479,867.3370701239518,818.6097823864369
946.537554201888,857.7893126493834,868.3210995206559,819.3587367726341
945.4930915952431,855.6822789118503,869.5032693023915,819.9095046121043
944.351461060776,853.4527175961872,870.9762664532101,820.2931245983783
943.4380052671257,851.5092180494806,871.5014764092452,820.7922566378585
942.7578409562526,849.9160743221067,870.7823629677879,821.5327837079882
941.674590837003,848.1598583080283,869.9123805905061,822.6261864664494
940.0209481897615,846.0729028361359,869.3749111097571,823.942695854933
938.3586504218803,843.8793040670955,868.839202096929,824.8917786050837
936.924227077913,841.7127776467855,868.2156093254387,825.1990222759359
935.499672694445,839.7462013424097,867.8763608228205,824.964397262571
934.0498310265117,838.0077743954769,867.9115815502396,824.2800719048778
932.7803360730038,836.2505437674929,867.5854557215265,823.3140411659812
931.7168606271083,834.3587663445867,866.8200216125132,822.1420608142447
930.6904038233182,832.3839108987905,866.9722843236266,820.7460912214048
929.5868150773744,830.350928107435,868.3678746034205,819.0855291622885
928.3097730672096,828.2498205969641,869.5892731294582,816.9653363038946
926.8315513102754,826.0796468283904,870.1241927474922,814.3391639950986
925.2274210962021,823.9328301467842,870.8589049826277,811.5276307768826
923.5535691975984,821.8032483091846,872.0077705963819,808.7066706263344
921.8758986227567,819.4246517609553,872.763685697602,805.5597111032137
920.2239927924619,816.7341338027405,872.8726955404824,802.1948521601568
918.528594683535,814.0499075682696,873.0058070585713,799.5387805980397
916.7790851458842,811.4732598986141,873.3515018294424,797.876950955973
915.0709263737059,808.7687642389968,873.1578297329194,796.5888549882403
913.4353618839981,805.9076199710288,872.2772467807946,795.3223401828976
911.7949004400319,803.0768255991685,871.673048986165,794.0873500463321
910.1019490071141,800.4107337485367,871.5911387030607,792.7336986450883
908.4357025765914,798.0507309489373,871.1422423795932,790.90849797682
906.7968777242621,796.0360485004106,870.0496841199562,788.4653808525418
904.8999441238276,794.2645529539687,868.8529762166021,785.5349172636248
902.6980629735174,792.6392238514816,867.7803043167459,782.2293511994374
900.6923649198635,791.0542256687928,866.6401068847784,778.5444130418368
898.9958399356202,789.4349430798401,865.3460327273398,774.5595811383739
897.0354322747063,787.772315373211,864.1636964755676,770.6533314032234
894.6533354898056,786.0881597881421,862.9984129432124,766.8997571877603
892.273985240753,784.363293368829,861.0298310509959,762.7889591205972
890.0578025025621,782.6471178867328,858.0248336515773,758.2374082574278
887.8857121561246,781.2129721263677,854.5877225148254,753.6318409254283
885.7057269284988,780.1160194480015,851.0499289102906,749.1518404751301
883.4696223466215,779.0040538479702,847.3834185331557,745.1238554169995
881.1552078796657,777.7411322691202,843.6174739891812,741.4680338424623
878.8454207762206,776.5520998733133,840.0236506372928,737.1845117457543
876.5718122460992,775.4733476137205,836.6285291414099,731.9988588405907
874.2254863066667,774.2550599162342,832.7364887172595,726.6269032807907
871.822148361143,772.7963537637946,828.2091916747792,721.453532394412
869.5655990080726,771.2670297412134,824.1109579745387,716.644677015846
867.5255200747775,769.7267151200697,820.7122209347967,712.3149730777214
865.6553127748813,767.931290968307,816.8711357269069,708.160144102612
863.8744630411501,765.9025557697812,812.2341206770338,704.0832580083146
861.9900676225335,764.1687133066793,807.7549981032605,700.6926881661964
859.9051656198989,762.9344478322885,803.698051759696,697.921255558001
857.6814629391067,761.8409378497007,799.1922577942911,694.604081206459
855.3337358764021,760.7903304560804,794.0066644410177,690.2878385256995
852.8322793946313,760.1280880045498,788.9614547838598,685.3579466830391
850.1967210994983,759.8608931957426,784.2796743189756,680.1175566589416
847.4366270665629,759.5991994272783,779.2479036969671,674.9346486244625
844.6227574976532,759.1129379171163,773.6804297243538,670.1447124249282
841.9596673291919,758.2562223073554,768.1027656623961,665.8025459110505
839.5118448575383,757.0427949588736,762.6857308683634,662.0626487217116
837.2020171113248,755.7075062730582,757.2846921707857,659.4525409074739
834.9651182582976,754.4139072176757,751.8068689261079,657.9955214952918
832.6400665959627,753.3727128426254,746.0439079981196,656.9959915945909
830.2162947891842,752.6258352640779,740.0411399966703,656.0902689690499
827.9311671220315,751.7976914850503,734.1562413070795,655.1983997736781
825.8717674743438,750.772376868522,728.6783214277058,654.3038570997192
824.0140882726303,749.8967502997242,723.9207405388921,653.7276682579167
822.2862160079508,749.219849928872,719.9673785988603,653.5244276151985
820.4410348504866,748.4464071064536,716.5904286386702,653.3021441073506
818.4060611418356,747.4186533670749,713.5557430016217,652.9902124735588
816.3468984077759,746.0387091913464,710.6057975500838,652.687177677492
814.348372732112,744.3606213054624,707.5283630679429,652.5528760248469
812.4719661516701,742.6317645076792,704.1759095252528,653.2654863646301
