39,-1
1057,1042
1518,1510
1995,1993
2511,2552
4881,4875
5361,5399
5879,5847
8289,8293
8805,8755
9265,9283
9771,9782
10283,10243
10812,10802
11360,11409
11852,11850
12344,12393
12833,12836
13341,13384
13861,13867
14389,14437
14879,14831
15427,15476
15937,15966
16454,16502
16978,16978
18582,18583
19089,19120
19577,19602
20097,20118
20601,20577
21605,21586
22133,22116
22695,22712
23205,23212
23699,23697
24738,24736
25206,25189
26807,26776
27839,27819
