1273,1275
1703,1696
2144,2140
2547,2548
2970,2974
3376,3373
3784,3788
4182,4187
4591,4581
5827,5830
6241,6243
6661,6645
7066,7051
8314,8299
8721,8704
9128,9117
9527,9522
9967,9958
10325,10315
10751,10747
11597,11602
12011,11993
12435,12440
12857,12861
13256,13251
13676,13687
14073,14073
14495,14524
14901,14901
15730,15739
16082,16077
16474,16482
17300,17276
17700,17711
18915,18910
19295,19292
19695,19688
20086,20101
20500,20505
20901,20894
21311,21329
22546,22542
22953,22952
23375,23367
23809,23821
24231,24221
25475,25463
25901,25893
26295,26290
26706,26707
27095,27098
27494,27498
27904,27896
28240,28251
28615,28605
28989,28989
