8,-1
28,-1
405,413
809,824
1968,1961
2374,2368
2759,2795
2878,2832
3192,3192
3541,3541
5115,5095
5485,5486
5866,5848
6243,6263
6602,6615
6972,6986
7319,7310
7656,7667
8052,8002
8335,8325
8690,8701
9093,9084
9461,9462
9836,9828
10198,10207
10615,10626
11035,11084
11442,11476
11843,11863
12262,12255
12680,12676
13091,13115
13496,13519
13810,13823
14181,14197
14555,14567
14899,14937
15205,15213
15541,15555
15876,15876
16227,16229
16587,16568
16893,16905
17299,17290
17654,17665
18045,18052
18440,18447
18821,18860
19232,19252
19639,19644
20033,20081
20448,20449
20816,20834
21223,21240
21618,21618
22000,21999
22401,22396
22782,22797
23177,23170
23559,23546
23941,23945
24310,24332
24680,24681
25793,25842
25975,25925
26135,26130
26476,26467
27125,27150
27414,27433
27733,27716
