2,-1
37,-1
168,142
379,419
590,554
884,892
1051,1089
1264,1270
1486,1533
1689,1704
2049,2000
2158,2135
2287,2258
2595,2587
2706,2687
2861,2847
2985,2982
3088,3132
3222,3172
3342,3339
3449,3433
3633,3667
3749,3708
3851,3867
4129,4115
4282,4279
4407,4451
4606,4633
4777,4761
5009,5011
5158,5203
5295,5250
5573,5563
5739,5754
5904,5863
6247,6292
6370,6333
6621,6618
6815,6859
6916,6900
7171,7176
7344,7375
7552,7506
8089,8052
8237,8234
8447,8428
8607,8558
8960,8988
9061,9032
9180,9180
9545,9549
9779,9731
10092,10123
10264,10261
10425,10453
10769,10722
10900,10885
11007,11019
11238,11197
11574,11549
11710,11662
11910,11880
12070,12095
12241,12247
12464,12464
12589,12570
12919,12956
13019,12975
13228,13258
13454,13491
13554,13513
13824,13810
14091,14067
14191,14180
14303,14299
14643,14608
14798,14817
14971,14973
15120,15085
15358,15310
15509,15534
15651,15621
15975,15986
16193,16146
16406,16370
16539,16526
16702,16699
16807,16763
17118,17093
17221,17260
17703,17663
17897,17864
18210,18256
18361,18344
18465,18453
18673,18675
18859,18886
19030,18996
19193,19230
19438,19405
19538,19491
19776,19784
20001,19975
20102,20124
20285,20329
20426,20419
20650,20673
20989,20965
21212,21214
21492,21469
21996,21956
22140,22102
22290,22259
22425,22413
22570,22597
22680,22659
23100,23125
23348,23340
23509,23487
23614,23599
23836,23872
24044,24040
24234,24189
24338,24300
24609,24559
24775,24739
25030,25045
25130,25132
25344,25332
25639,25660
25872,25863
25976,25994
26120,26102
26419,26387
26521,26495
26723,26747
26894,26881
27084,27132
27191,27172
27420,27383
27670,27669
27834,27882
27946,27918
28094,28054
28205,28231
28305,28318
28434,28432
28598,28584
28795,28792
