753,770
765,770
1204,1197
2439,2442
2873,2865
3293,3269
3723,3710
4162,4141
5448,5439
5875,5861
6731,6753
7119,7110
7561,7564
7679,7629
7987,7975
9639,9655
10074,10056
10496,10488
10918,10925
11342,11334
11756,11736
12204,12172
12578,12577
12938,12964
13355,13363
13801,13790
14234,14210
14644,14637
15081,15081
15514,15510
15938,15940
16367,16358
16778,16769
17237,17197
17621,17611
18009,18019
18371,18376
18754,18729
19089,19088
19464,19444
19796,19780
20178,20186
20557,20547
21761,21743
22199,22193
22602,22609
24305,24301
24654,24659
25044,25063
25484,25509
25945,25918
26360,26328
26780,26748
27216,27202
27607,27603
28404,28423
