117,134
121,134
491,488
851,846
1216,1215
1580,1571
1928,1921
2286,2288
3029,3035
3392,3401
3803,3812
4199,4209
4612,4611
5029,5028
5367,5365
5781,5778
6187,6185
6590,6602
7009,7001
7431,7436
7841,7845
8264,8255
8682,8675
9083,9086
9506,9511
9925,9916
10323,10326
10738,10739
11071,11082
11480,11486
11910,11901
12305,12305
12717,12714
13127,13129
13533,13543
13965,13957
14379,14374
14787,14786
15206,15206
15620,15614
16033,16027
16439,16439
16801,16798
17152,17160
17513,17515
17883,17880
18247,18243
18632,18641
19005,19005
19401,19398
20610,20624
21025,21022
21435,21435
21857,21849
22269,22269
22696,22699
23118,23115
23485,23483
23909,23905
24354,24347
24775,24784
25224,25229
25670,25665
26101,26098
26531,26534
26979,26978
27421,27409
27855,27853
28302,28303
28726,28723
29127,29122
