337,335
2121,2098
2507,2519
2922,2913
3032,2982
3355,3381
3500,3487
3787,3786
4934,4966
5308,5314
6050,6072
6431,6452
6843,6804
7175,7193
7291,7241
7532,7552
7641,7591
8082,8102
8531,8558
8647,8600
10280,10286
10648,10697
10962,10978
11088,11044
11319,11286
11643,11639
11969,12015
12295,12303
13007,12983
13421,13446
13828,13823
14141,14167
14522,14514
14888,14876
15237,15239
15581,15627
15986,15983
16323,16338
16686,16688
17026,17044
17131,17108
17406,17397
18420,18427
18782,18734
19129,19120
20167,20190
20842,20823
21210,21176
22250,22264
22598,22583
22947,22935
23286,23271
23635,23641
24000,23997
24456,24439
24891,24928
25365,25374
25801,25776
26252,26237
26686,26657
27072,27084
27517,27560
27920,27918
28341,28332
