1217,1212
1220,1212
1688,1699
2157,2181
2599,2611
3042,3035
3142,3138
3533,3536
3639,3673
3974,3950
4499,4510
4982,4988
5082,5104
5473,5442
5583,5560
6010,6012
6498,6534
6634,6613
6958,6995
7071,7057
7430,7434
7877,7867
8294,8312
8413,8380
8738,8733
8855,8824
9155,9154
9572,9612
10036,10085
10455,10476
12435,12484
12882,12882
13257,13306
13665,13714
14137,14154
14621,14637
15065,15073
15559,15567
16010,16037
16482,16484
16988,16947
17401,17392
17760,17799
18237,18257
18636,18645
18999,19045
19426,19463
19940,19890
20274,20270
20699,20701
21130,21153
21613,21610
21719,21723
22084,22088
22531,22533
22983,23012
23084,23063
23447,23455
23870,23919
24327,24319
24787,24792
25222,25221
25617,25631
26019,26009
26415,26404
26852,26866
26984,26934
27294,27306
27411,27409
