163,146
450,444
740,732
1036,1030
1328,1320
1617,1605
1911,1901
2198,2191
2500,2480
2787,2780
3080,3074
3370,3359
3659,3647
3967,3962
4295,4286
4620,4614
4933,4929
5244,5231
5532,5525
5840,5840
6155,6146
6450,6440
6753,6744
7079,7070
7376,7374
7695,7692
8015,8008
8303,8293
8590,8584
8900,8893
9204,9193
9484,9486
9796,9845
10095,10091
10382,10382
10675,10666
10985,10984
11282,11276
11580,11569
11879,11874
12182,12173
12479,12472
12792,12785
13085,13077
13389,13384
13705,13702
13989,13980
14278,14270
14579,14580
14885,14880
15190,15186
15498,15490
15801,15793
