97,132
116,132
533,534
984,975
1404,1400
1799,1812
2188,2197
2647,2622
3061,3061
3495,3484
3925,3921
4377,4366
4787,4797
5226,5236
5649,5659
6088,6077
6937,6940
7373,7372
7742,7752
8148,8166
8607,8591
9024,9017
9441,9433
9832,9846
10254,10266
10665,10669
11075,11088
11492,11474
11900,11901
12310,12315
12740,12737
13146,13149
13574,13573
14000,14002
14418,14435
14845,14838
15285,15293
15729,15712
16183,16194
16603,16612
17018,17035
17436,17413
17873,17879
18291,18283
18710,18721
19137,19156
19580,19567
20011,20001
20400,20406
20869,20888
21304,21307
21717,21753
22172,22157
22596,22607
23030,23032
23474,23462
23913,23909
24344,24344
24771,24776
25217,25214
25648,25645
26085,26091
26512,26510
26869,26876
27299,27299
27709,27700
28110,28120
28522,28529
