123,130
126,130
246,196
635,655
1121,1156
1593,1602
2112,2110
2644,2657
3135,3162
3677,3707
3817,3819
4229,4258
4736,4735
5203,5218
5731,5757
6213,6220
6715,6717
7210,7239
7690,7703
8186,8204
8738,8733
8840,8790
9264,9286
9386,9336
9802,9823
9912,9889
10344,10363
10444,10394
10891,10907
11417,11431
11929,11943
12052,12021
12482,12471
12994,13008
13115,13065
13562,13575
14123,14139
14246,14251
14663,14677
15227,15245
15370,15338
15824,15848
15950,15900
16369,16384
16931,16941
17069,17051
17496,17535
18029,18037
18593,18602
19148,19197
19290,19240
19755,19754
19872,19837
20341,20346
20478,20434
20931,20950
21490,21490
22033,22052
22604,22629
23143,23154
23687,23700
23812,23839
24256,24272
24748,24769
25274,25319
25848,25858
26382,26405
26544,26494
26891,26897
27420,27440
27538,27488
27981,27979
28096,28110
28485,28491
28610,28560
29023,29072
29153,29181
29583,29626
30129,30142
