115,150
216,166
542,557
965,997
1439,1457
1909,1916
2347,2358
2797,2830
3283,3311
3772,3783
4227,4271
4690,4739
5177,5223
5655,5690
6137,6144
6587,6633
7055,7084
8762,8782
9195,9244
9603,9619
10024,10043
10429,10439
10920,10919
11371,11397
11854,11877
12328,12348
12812,12821
13270,13300
13761,13746
14199,14233
14673,14677
15132,15154
15615,15656
16082,16122
16528,16543
16964,17013
17397,17421
17798,17803
18188,18231
18632,18644
19104,19113
19262,19243
19551,19577
20049,20050
20471,20493
20935,20931
21397,21431
21853,21884
22315,22329
22756,22784
23183,23207
23631,23652
24053,24058
24490,24527
24956,24958
25421,25436
25861,25885
26330,26356
26821,26866
27313,27325
