250,286
360,379
495,445
766,778
889,886
1235,1284
1353,1306
1736,1765
2216,2237
2331,2360
2682,2731
2782,2831
3161,3210
3297,3264
3644,3693
4161,4191
4580,4583
4710,4706
5103,5083
5513,5562
5627,5645
6004,5973
6463,6505
6579,6624
6936,6985
7051,7012
7401,7432
7917,7966
8327,8365
8433,8441
8805,8848
8924,8889
9281,9311
9757,9805
9873,9886
10223,10267
10336,10344
10704,10686
11146,11160
11260,11276
11604,11614
12016,12036
12131,12111
12507,12543
12938,12987
13049,13026
13397,13425
13497,13524
13866,13863
13979,13981
14347,14396
14462,14438
14818,14841
14929,14943
15283,15325
15771,15782
15890,15935
16233,16282
16731,16778
16861,16876
17194,17243
17343,17315
17659,17681
18125,18082
18535,18577
19054,19098
19504,19553
19606,19591
19992,20002
20125,20122
20468,20515
20915,20948
21422,21466
21535,21527
21879,21840
22337,22386
22450,22446
22805,22809
22921,22924
23333,23373
23765,23760
24174,24217
24618,24661
25116,25165
25575,25557
25676,25699
26009,26035
26134,26130
26477,26486
26966,27015
27472,27487
27865,27914
27983,27995
28337,28366
28474,28481
28793,28842
28907,28870
29232,29281
