25,-1
84,34
443,437
547,497
888,887
1313,1333
1767,1767
2207,2217
2327,2327
2662,2683
3152,3156
3619,3649
3741,3744
4113,4101
4589,4601
4714,4671
5061,5062
5170,5202
5536,5545
5655,5605
6019,6048
6448,6457
6891,6910
7019,6969
7323,7354
7425,7450
7783,7823
8219,8247
8696,8740
9166,9169
9647,9654
10120,10162
10228,10243
10614,10628
11072,11111
11559,11608
12021,12051
12520,12565
12997,13002
13102,13052
13450,13473
13581,13531
13986,13948
14441,14444
14889,14888
15347,15386
15451,15401
15832,15837
16252,16242
16655,16649
17120,17104
17536,17535
17991,18015
18413,18434
18814,18826
19191,19201
19607,19592
20024,20026
20128,20078
20437,20441
20899,20881
21345,21365
21796,21797
22252,22254
22700,22700
23060,23061
23166,23131
23445,23457
23838,23853
24191,24194
24596,24582
25019,25009
25480,25489
25607,25557
25903,25899
26010,26026
26354,26367
26837,26863
26950,26900
27307,27296
27777,27776
