55,88
59,88
473,504
901,909
1731,1727
2187,2187
2586,2579
2984,2989
3382,3392
3788,3793
4196,4182
4577,4571
4973,5003
5351,5360
5725,5717
6110,6097
6522,6498
6919,6925
7332,7356
7739,7744
8152,8141
8569,8566
8995,8992
9405,9395
9844,9850
10265,10271
10672,10682
11111,11105
11515,11511
11949,11946
12349,12339
12751,12752
13175,13178
14047,14052
14466,14474
14861,14869
15291,15290
15662,15658
16064,16057
16448,16464
16850,16853
17255,17271
17665,17662
18054,18045
18390,18414
18789,18787
19217,19196
19598,19601
20034,20041
20441,20437
20834,20830
21221,21237
21628,21617
22025,22032
22412,22409
22813,22822
23208,23225
23640,23643
24040,24055
24453,24438
24827,24822
25243,25244
25644,25659
26065,26079
26206,26156
26501,26508
26924,26922
27388,27405
27829,27816
28227,28258
28663,28684
