27,-1
2133,2121
2520,2516
2635,2609
2982,3018
3433,3441
3538,3528
3924,3936
4038,4014
4429,4441
4901,4897
5426,5447
5532,5507
5919,5932
6025,6024
6370,6367
6480,6483
6849,6866
6965,6967
7337,7349
7439,7389
7791,7787
7911,7861
8243,8235
8732,8741
9175,9182
9285,9250
9697,9690
9809,9759
10188,10185
10291,10313
10659,10679
11142,11161
11244,11214
11588,11624
12042,12091
12482,12520
12957,12988
13437,13486
13927,13969
14391,14391
14492,14473
14838,14846
15314,15347
15429,15445
15803,15797
16257,16242
16726,16736
17202,17225
17313,17275
17661,17676
18157,18156
18641,18634
19104,19139
19209,19207
19614,19602
20095,20076
20557,20583
20717,20667
21027,21028
21138,21111
21469,21486
21583,21553
21945,21962
22055,22008
22420,22429
22525,22506
22901,22918
23392,23406
23883,23892
24006,23956
24347,24343
24841,24866
24945,24941
25333,25375
25790,25803
26272,26269
26736,26740
27129,27140
27590,27638
27690,27640
28067,28051
28512,28504
