358,370
814,794
1222,1239
1638,1634
2091,2087
2521,2534
2977,2964
3417,3417
3848,3846
4292,4275
4733,4733
5171,5154
5625,5606
6053,6056
6493,6493
6902,6886
7331,7331
7777,7779
8211,8176
8650,8650
9098,9099
9534,9533
9976,9952
10411,10410
10831,10809
11266,11255
11693,11679
12134,12124
12500,12497
12895,12887
13272,13259
13642,13633
14012,14003
14359,14371
14738,14744
15110,15105
15475,15460
15891,15893
16322,16304
16746,16743
17174,17153
17608,17584
18029,18032
18466,18437
18887,18874
19276,19249
19700,19676
20142,20126
20576,20539
21009,20996
21426,21405
21864,21854
22277,22281
22689,22694
23088,23091
23520,23502
23940,23926
24356,24341
24759,24761
25188,25192
25612,25613
26038,26027
26466,26467
26895,26895
27332,27317
27767,27753
28193,28175
28602,28590
