285,309
344,309
764,727
1168,1165
1584,1597
2005,1989
3449,3495
3552,3502
3822,3843
4191,4195
4577,4596
4946,4949
5718,5726
6151,6153
6548,6549
6956,6953
7076,7026
7368,7402
7473,7423
7796,7805
8207,8225
8634,8630
9009,9012
9869,9891
10299,10304
10724,10730
11159,11173
11589,11604
11704,11654
12014,12019
12438,12453
14176,14188
14610,14628
14976,14998
15390,15422
16732,16716
17158,17154
17566,17577
17987,17994
18408,18420
18826,18862
20102,20122
20475,20491
20899,20903
21298,21337
21734,21748
22177,22164
22597,22600
23004,23008
23439,23433
23845,23834
24245,24261
24639,24664
25031,25035
25444,25456
26152,26137
26519,26539
26888,26907
27237,27262
27636,27631
28006,28013
