140,154
370,394
616,637
875,896
1115,1115
1366,1381
1610,1604
1856,1868
2100,2102
2348,2338
2582,2594
2830,2858
3072,3090
3320,3330
3570,3571
3818,3835
4065,4078
4307,4316
4562,4575
4806,4837
5056,5066
5302,5310
5540,5565
5797,5799
6035,6048
6283,6284
6540,6539
6788,6810
7038,7040
7278,7283
7539,7547
7786,7793
8025,8052
8277,8286
8518,8544
8762,8778
