144555,118586,100451,91070
145237,118475,101141,91411
145281,118411,100963,91860
145668,118507,99991,91062
144789,118490,101189,92056
146121,118710,101085,91330
145809,118475,101077,91051
146427,118750,101358,91409
145353,119168,100265,91387
145629,118396,100995,91539
145668,118863,100468,91065
145403,118442,101179,91018
144942,118227,100538,91092
146461,118803,100511,91275
146485,118704,101881,91428
145573,118085,101394,91009
145700,118558,100536,91084
146464,118549,100978,91398
144689,118166,101024,90669
144720,118426,100328,91027
146760,118928,100533,91085
146130,118527,101233,91869
144716,118433,101050,90482
145752,118529,101224,91235
146478,118842,100544,91382
145503,118488,102068,91428
145725,117791,100148,91030
145748,118526,100577,91098
146525,118176,101394,91432
144826,118351,101080,91378
145972,118560,100593,91093
145856,118554,102045,91436
145763,117703,101050,91629
145742,118995,100644,91111
146563,118862,101097,90519
146551,118866,100374,91147
146547,118865,100634,91104
146572,118891,101329,92067
146566,118879,100420,91068
146553,118888,100634,91106
146550,118882,101649,91445
146569,118885,100439,91026
145016,118265,101356,91121
145988,118817,100655,91420
145821,118582,100451,91372
146427,118750,101141,91411
146266,118596,100655,91111
145604,118813,101343,91997
146632,118875,100690,91135
144884,118279,100676,91474
146201,118880,101480,91450
145850,118624,101267,91387
145122,118306,100678,91124
146604,118899,101394,91512
145863,118327,101179,91018
146760,118928,101363,90762
145820,118556,100681,91495
146064,118593,100511,91275
146769,118846,101881,91428
145119,118923,100701,91129
146708,118846,101408,91561
145870,118568,100978,91398
145905,118692,101010,91133
146603,118615,101565,91467
145763,117703,100533,91473
145196,118496,100710,91157
145742,118995,101591,91467
146464,118653,100544,91462
144647,118707,102068,91428
146547,118865,100717,91138
146572,118891,101541,91748
145636,118580,101394,91432
146065,119247,100734,91137
146553,118581,101421,91472
146550,118882,102045,91436
146043,118608,101433,90674
146572,118909,100736,91341
145016,118265,100689,91460
145975,118863,100634,91104
145988,118817,100907,91152
145821,118582,101521,91787
146427,118750,100634,91106
146067,118598,101487,90637
145992,117774,100834,91875
146040,117873,100834,91609
145975,119248,100395,91161
144884,118596,101659,91508
146201,118880,100655,91111
145798,118658,101343,91997
146740,118831,100759,91167
145122,118306,101534,90883
146013,118610,100676,91474
146022,119249,100334,91173
145486,118614,101763,91499
146760,118928,100678,91124
146329,118623,101394,91512
146838,119051,100804,91174
146064,118593,102252,91492
144808,118301,100681,91495
146830,118907,100795,91547
145119,118923,101509,91591
145301,118313,100827,91182
146830,118577,101568,91520
145870,118568,101263,91521
144751,118865,101565,91467
146975,118929,100815,91181
146603,118615,101484,92149
146024,118609,100710,91157
146085,118594,101438,91172
146862,118219,100816,91843
146464,118653,101282,91520
146068,118735,100717,91138
144647,118707,100458,91182
145750,118635,100975,91486
145636,118580,100734,91137
145348,118745,101421,91472
146902,118977,100823,91193
145988,118581,100575,91755
145340,118324,100871,91191
145340,118920,101888,91535
146853,118622,100907,91152
145341,118558,101521,91787
147006,118875,100844,91179
146338,118676,101558,91719
146067,118598,100834,91875
146067,118598,100404,91182
145992,118628,101559,91531
146040,117873,100395,91161
146186,118616,101555,91524
146907,118938,100856,91518
145685,118596,101594,91935
146150,118650,100759,91167
146143,118655,101593,91194
146758,118645,101655,91536
146013,118610,100334,91546
145885,118622,101763,91499
146126,118640,100898,91201
146177,118645,101497,91545
146214,118640,100804,91174
146918,118995,100898,91495
144808,118301,102252,91483
145410,118569,100795,91547
147033,118955,100915,91193
145301,118313,101509,91532
145416,118400,100827,91182
147195,119048,100904,91212
144751,118865,102314,91561
146167,118728,101263,91521
146975,118929,100625,91207
145960,118660,101615,91563
146085,118594,101484,91539
145468,118665,101438,91172
147090,119041,100951,91217
146068,118735,102252,91061
145472,118340,100983,91217
145472,118901,101685,91538
146294,118661,100975,91486
146275,118672,101550,91534
146944,118974,100979,91295
145340,118324,101689,91797
146262,118353,100575,91755
146340,118998,101108,91231
146853,118629,101889,91569
145341,118558,101888,91535
146286,118626,101703,91472
147062,118813,101000,91182
146115,118608,102478,91588
146215,118628,101558,91719
146067,118598,101024,91254
146126,118628,101689,92360
146284,117988,101559,91531
146240,118683,101031,91277
146128,118682,102179,91590
145369,118495,100856,91518
147259,118916,101066,91266
146758,118645,101773,91576
145885,118622,101593,91194
146329,118697,101794,90995
147099,118834,101057,91627
146177,118645,100990,91594
145592,118554,100898,91201
146659,119114,100915,91274
146918,118995,101336,91634
145410,118569,100898,91495
146032,118683,101491,91483
147140,118965,101083,91295
145416,118400,101809,91620
146299,118684,102527,91532
146356,118803,101705,91071
146387,118395,101205,91721
146346,118604,101205,91822
146565,119061,100645,91290
146300,118679,101412,91583
147090,119041,101717,91539
146660,118739,101757,91615
146460,118646,101563,91576
145472,118901,102598,91613
145023,118626,100983,91217
146294,118661,101068,91271
146275,118623,101895,91599
146944,118974,101684,91576
146264,118649,100979,91295
146769,118923,101000,91256
146340,118998,101687,91592
146103,118574,101108,91231
145955,118568,101558,91208
146624,118663,100944,91773
145014,118204,101625,91238
145600,118870,101605,90708
146067,118383,100852,91391
146284,117988,101007,91599
145528,118375,101689,92360
145863,118567,100797,91188
146128,118682,101473,91543
144775,118190,102179,91590
144639,118518,101435,90653
145090,118188,100680,91795
146329,118675,101773,91473
143581,118116,101794,90995
144984,118030,100591,91763
147099,118834,101057,91627
143655,118025,100990,91594
144777,117951,100541,91110
146659,119114,101638,91406
143712,118013,100489,91093
143712,117878,101375,91403
143659,117844,101083,91371
143631,117787,101809,91620
144329,118009,100351,91037
146356,118803,101005,91907
143454,117531,101205,91721
143347,118126,100993,91010
146346,117680,100451,91418
146565,119061,100645,91290
142992,117676,100917,91226
143335,117650,100195,91521
146660,118739,100928,91293
143185,117642,101563,91576
144009,117937,100134,90958
145023,118626,100813,91310
143089,117604,101068,91271
143064,117575,101895,91599
142952,117116,100048,91416
143006,117369,101666,91576
142985,117835,100725,91207
143709,117578,99993,91320
145955,118568,100686,91422
141925,117580,101558,91208
143976,117875,99872,90899
145014,117568,100594,91210
145600,118870,101625,91238
143002,117539,101605,90708
143710,117207,99903,90930
145528,118375,100555,90850
142910,117880,101007,91599
145863,118567,100589,90898
144775,118190,99905,91363
142622,117582,101473,91543
142942,118226,100566,90869
145090,117589,99854,91050
142253,117299,99628,90892
143792,117890,99825,90859
143655,118025,100749,91191
142968,117605,100953,91447
143012,117585,100541,91110
143795,117582,99799,91135
143712,117878,100801,91229
142337,117569,100489,91093
143704,117978,100504,90846
143631,117553,100592,91184
144329,118009,100423,91149
143243,117619,100351,91037
143862,117910,99785,90842
143347,118126,100423,91189
143126,117440,100993,91010
143149,118034,100509,90840
142992,117676,100588,91184
143335,117650,100917,91226
143193,117692,99811,90854
143160,117669,100445,90465
143201,117442,100928,91293
143919,117993,99281,90839
143064,117575,100867,91179
143221,117684,100813,91310
143258,118296,100487,91196
143985,117699,99791,91258
142985,117835,100048,91416
143555,117785,100725,91207
143124,117705,99787,91010
141925,117580,100552,90625
142182,117791,100686,91422
143976,117875,100444,90835
142902,117727,99818,91398
143002,117539,100594,91210
143355,117738,100619,91251
143381,117434,99823,91430
143213,117802,99823,91442
143448,118200,100524,90855
142622,117760,99824,91508
142942,118226,99985,91200
143586,117762,100566,90869
143484,117995,99445,90853
142253,117299,99708,91155
143367,117346,99628,90892
143446,117944,99825,90859
144218,117755,99838,91384
143012,117585,100542,90945
142855,117763,100496,91195
144349,118029,99467,90871
142337,117569,100824,91196
143448,117769,100801,91229
143511,117814,100504,90846
144315,117338,99844,90860
142756,117493,100512,91219
144546,118058,100553,90866
143126,117774,100660,91214
143149,118034,99660,91194
143417,117795,100509,90840
144297,118077,99861,90879
143193,117692,100415,91223
143576,117722,99811,90854
143632,117826,100445,90465
144383,117332,99866,90883
143919,117993,100562,91251
143672,118207,100867,91179
143221,117684,100565,91215
143258,118296,99890,91370
143985,117699,100561,91217
143726,117860,101227,91198
144546,118180,99890,90894
143124,117705,100617,91244
143622,117642,100109,90928
144330,117321,100444,90835
144326,117915,99818,91398
145069,117466,100067,90922
143355,117738,100783,91738
143062,118036,99823,91430
145329,118160,100802,90483
143213,117911,100077,90854
143448,118200,100746,91328
144220,117930,99824,91508
144952,118237,100097,90911
143586,117762,100893,91256
144229,117916,99445,90853
144229,118560,99708,91155
144921,117907,100051,90911
143446,117944,100777,91251
144066,117758,99838,91384
144218,117755,100698,90850
143103,117584,100075,90934
144166,117730,99467,90871
143448,117769,100745,91112
143511,117814,100052,90916
144315,117338,100269,91226
144301,117886,99844,90860
144943,117432,100067,90916
144546,118058,100725,91893
143363,117770,100553,90866
144540,118207,100765,90915
143417,117795,100785,91211
144109,117890,100996,91263
144211,117850,99861,90879
144963,117648,100062,90937
143632,117826,100720,91243
144134,118041,100572,91211
144219,118197,100772,91252
144138,117876,100059,91083
143417,117612,100858,90804
145017,118234,100772,91060
143726,117860,100576,91387
144546,118180,101075,91250
144249,117949,99890,90894
144938,117974,100052,90908
144330,117321,100919,91254
142908,118201,100109,90928
145146,118241,100765,91066
145069,117466,100061,90697
144165,117953,100067,91258
144206,117927,100783,91738
145014,117945,100071,90924
144303,117911,100772,91615
143621,118000,100077,90854
145215,118261,100776,90925
144952,118237,100133,91508
144246,117952,100534,91274
144291,117925,100128,90939
144325,118010,100891,91271
144280,117555,100668,91244
144339,118115,100777,91251
145121,117978,100100,90934
143103,117584,100754,91307
143731,117992,100075,90934
144991,118294,100819,90945
143448,117769,100102,91442
143960,117876,101100,91376
144361,117985,100269,91226
145154,118318,99780,90938
144943,117432,100389,91281
144461,117768,100725,91893
144438,118429,100765,90915
144540,118034,100145,90955
144109,117890,101078,91164
144452,118013,100180,90955
144729,118001,100753,91227
144490,117643,100582,91294
144596,118070,100772,91252
145380,117584,100180,90968
144138,117876,101081,91304
144613,118191,100858,91283
143417,117612,100772,91060
144694,118093,100173,90963
144177,117966,100935,91304
143483,118095,101075,91250
145560,118390,100887,91277
144938,118110,100197,91497
142908,118201,100854,90783
144701,118134,100765,91066
145562,118401,100887,90983
144165,117953,100251,91373
144759,117924,100064,91313
144808,118142,100253,91006
144838,118161,101074,91319
144850,117841,100776,90925
144870,118807,100133,91508
145670,118181,100231,91003
144291,117925,100965,91496
144146,118195,100128,90939
145691,118465,100942,90479
144280,117555,100267,91675
144916,117858,100668,91244
145582,118465,100959,91230
145121,117978,100250,90998
144930,117548,100474,91344
144979,118475,100819,90945
145776,118163,100285,91012
144412,118027,100860,91311
145018,118576,101100,91376
145037,118519,99780,90938
144294,117914,100308,91031
144352,117978,100389,91281
145704,118509,101019,91352
145236,118230,100306,91564
144452,118013,100995,91545
144954,118227,101078,91164
145897,118532,101040,91044
144490,117643,100318,91184
145141,118238,101766,91353
145129,118338,100582,91294
145934,117659,99882,91019
144613,118191,101128,91358
144375,118247,101081,91304
145625,118533,101071,91370
144694,118093,100363,91714
143483,118095,101068,91623
145192,118263,100935,91304
145191,118251,100389,91066
145226,117954,100825,91378
145205,118892,100197,91497
145562,118401,100391,91060
144759,117924,101095,90783
145242,118279,100887,90983
146106,118659,101122,90614
144838,118161,100420,91436
145243,117466,100862,91383
145240,118709,100253,91006
145295,118350,100413,91061
145670,118181,101070,91510
145145,118288,100954,91325
146024,118557,101152,90662
145691,118465,100410,91586
144916,117858,101128,91618
145313,118307,100942,90479
