65785,65785,65805,65803 
98554,98520,98555,95625 
131277,124015,114367,100384 
144657,124922,114372,100385 
144674,124915,114365,100367 
144666,124929,114358,100376 
144665,124902,114344,100368 
144655,124922,114344,100361 
144648,124925,114331,100374 
144643,124907,114335,100357 
144636,124915,114338,100347 
144655,124908,114331,100365 
144642,124915,114339,100365 
144643,124901,114330,100357 
144626,124910,114329,100363 
144613,124920,114323,100373 
144633,124911,114316,100377 
144631,124916,114320,100377 
144644,124903,114332,100373 
144653,124916,114341,100378 
144654,124905,114321,100358 
144637,124909,114324,100363 
144646,124888,114327,100372 
144673,124912,114316,100381 
144678,124925,114316,100376 
144658,124903,114316,100387 
144701,124925,114324,100387 
144709,124921,114313,100368 
144703,124926,114318,100389 
144737,124920,114323,100381 
144746,124931,114331,100390 
144742,124958,114323,100375 
144644,124840,113550,100041 
145424,125159,112699,99715 
144674,124836,113802,99996 
144709,124823,113458,99357 
144674,124915,112717,100008 
144514,124825,113557,100009 
144732,125056,113525,100014 
144727,124798,112723,99619 
145536,124839,113597,99987 
144790,124845,113277,99997 
145021,124803,113063,99630 
145472,125144,113219,100013 
144768,124828,114020,100005 
144082,124503,112284,99646 
144850,125496,112274,99648 
145612,124839,113065,99983 
144875,124499,113096,99954 
144885,124836,112071,99606 
145948,124775,113154,100016 
144912,124852,113701,99983 
145019,124845,113102,99148 
144918,125229,112300,100142 
144964,124916,113130,99986 
144951,125014,113107,100004 
144947,124670,112303,99618 
145795,124337,113259,99975 
144963,124858,114025,99990 
144250,124538,112355,99632 
145914,125196,112325,99987 
145017,124841,113406,100371 
145135,124870,113244,99563 
144742,124958,112348,100174 
144984,124226,114033,99848 
145078,124867,113199,99095 
145797,125353,112340,100028 
145064,124879,113151,100089 
145084,124869,113182,99098 
145138,125238,112358,100087 
145065,124877,113128,100339 
144423,125003,113185,99990 
145103,124893,112387,99620 
145155,124868,112880,99981 
145095,124238,113196,99056 
145172,124873,112377,100104 
145684,125400,113187,100382 
145079,124891,113215,100006 
144652,124852,112378,99603 
145203,124936,113224,99852 
145992,124835,112962,99999 
145194,124552,113232,99615 
145223,124857,112434,100008 
146057,125245,114055,99557 
145194,124891,113235,99614 
145137,124818,113385,99844 
146071,125257,113209,99271 
144481,124572,113234,99094 
145471,124901,112416,100001 
145289,125220,113245,100006 
145292,124923,113278,100003 
144273,125058,112248,99627 
145274,124901,113304,100047 
146125,124520,112506,100011 
145308,124920,113227,99693 
144969,124915,112455,100252 
144984,124226,113216,100012 
144835,124979,113287,100052 
144561,124696,112449,99632 
145282,124944,113215,100020 
146122,124921,112505,99675 
144583,124599,112164,99625 
145385,124901,113326,99998 
146212,124493,113327,99846 
145201,124599,112472,99785 
145155,124868,113280,99924 
145100,124880,113257,100040 
144641,124799,112481,99630 
145428,124967,113368,100056 
146239,124917,113103,100070 
145445,124597,112236,99648 
145739,124958,113321,100030 
146190,124943,113357,100017 
145523,124355,113312,99643 
145467,124936,112530,99784 
145452,124955,113369,99981 
145508,124939,112534,99647 
144692,125033,113352,100040 
145454,125464,114326,100033 
146293,124925,113361,100013 
145450,124322,112545,100341 
145596,124956,113376,100060 
146231,125329,113452,100153 
145549,124935,113366,99634 
145516,124943,112557,100089 
145529,124942,113347,100354 
146033,125298,113379,100060 
145482,124957,112599,99656 
144331,124821,113492,99990 
145572,124964,112218,99647 
145617,124975,113401,100028 
144440,124661,113412,99379 
145570,125013,113395,100021 
146406,124981,112591,100061 
145609,124975,113408,100041 
145522,124993,113417,100012 
146303,125310,112604,99652 
145625,124950,113407,100031 
144382,125057,114417,100035 
144641,124799,113420,99662 
145320,124945,112628,100016 
145675,124117,112628,99942 
145670,124974,113395,99680 
145694,125007,112627,99690 
145682,124987,113398,100038 
145514,124988,113394,99994 
145743,125495,113419,99644 
145701,124994,112622,100007 
145707,124683,113438,100047 
145735,125013,113352,100038 
146311,125338,114326,100033 
145735,124994,112646,99666 
145068,124870,113449,100106 
145596,124956,113441,100057 
145401,125013,113376,100060 
145743,124857,112222,99665 
145802,125322,113638,100025 
146724,125028,112175,99666 
145015,124711,113449,99661 
145817,125037,112673,100042 
146476,125258,113454,100133 
145816,125026,112599,99656 
145761,125050,113475,99105 
146490,125387,112643,100014 
145570,125013,113466,100688 
146406,124981,113401,99988 
145064,125149,113412,99379 
145884,125347,112659,99663 
145920,125032,113491,100037 
146303,125310,113209,100029 
145891,125444,113408,100041 
145885,125057,113459,99677 
146696,125369,112648,100199 
144641,124799,113493,99586 
145162,124739,112702,99674 
145929,125256,112655,99665 
145934,125061,113434,100063 
145670,124974,113392,100124 
145927,124996,112628,99942 
145945,125062,113478,99636 
146228,125110,112686,100016 
145514,125075,113494,100062 
145743,125495,113398,100049 
145535,125048,113394,99994 
145972,125135,113012,99674 
146795,125079,113659,100065 
145735,125013,113498,100537 
146311,125338,113438,100047 
146056,125088,113526,99287 
146847,125133,113570,100042 
145068,124870,113498,99625 
145262,124775,112729,99696 
146785,124750,112711,100045 
145401,125013,113511,100407 
145981,125085,113638,100025 
146054,125122,113499,100061 
145802,125322,112700,99661 
146724,125028,113467,100673 
145015,124711,113488,100003 
145256,124982,113454,100133 
146017,125592,112253,99655 
145964,125080,113457,100033 
145816,125026,112643,100036 
145139,125328,113466,100688 
146233,125330,112636,100310 
145862,125008,113462,99997 
145910,125062,113452,100036 
144700,125081,113491,100037 
145772,124921,112627,99639 
145699,124912,114252,100015 
145625,124635,113459,99677 
145902,124866,113425,100017 
146242,125217,112581,100205 
